noteId	participantId	createdAtMillis	agree	disagree	helpful	notHelpful	helpfulOther	helpfulInformative	helpfulClear	helpfulEmpathetic	helpfulGoodSources	helpfulUniqueContext	notHelpfulOther	notHelpfulIncorrect	notHelpfulSourcesMissingOrUnreliable	notHelpfulOpinionSpeculationOrBias	notHelpfulMissingKeyPoints	notHelpfulOutdated	notHelpfulHardToUnderstand	notHelpfulArgumentativeOrInflammatory	notHelpfulOffTopic	notHelpfulSpamHarassmentOrAbuse
1354897458732658691	AECA621BD49DBD17B585EFF22D682450	1611874477921	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354897458732658691	B15AF404D88B6ACB5AE3ABDA36374BDE	1611903888184	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354897458732658691	87C9DF6F107CC7DA5B95F020FA7F36D9	1611868639125	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354897458732658691	D85B93A400C2139BFB318C2D34AA1A64	1611869943747	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1
1354897458732658691	47CE75076B4EC5B451241F22FB56FBE6	1612036278580	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1354897458732658691	BD8AAC707C01E00462AD732FD61A8DBA	1611868353112	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354897458732658691	8535D4BC3EE81E45F0DEF730596ACF4B	1611949975605	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354897458732658691	C7F5E60B20F8B5FACFA11CF5C94D2935	1611873300476	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354897458732658691	0709C22A264320253D219D21DF3AA5B3	1612023094222	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354897458732658691	98B7B70B76069179BC5E415515789B98	1611899801931	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354898032676937731	FAD966ED2A6CBEE628D5FDA66EA62339	1611868863558	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354898032676937731	A7743094AE9A9B542F31CEB47AE95733	1611868097036	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354898032676937731	1774817F64001611DBDA0C5ACBC04EA5	1611868977573	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1354899884961394692	1774817F64001611DBDA0C5ACBC04EA5	1611868943925	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1354899884961394692	50D42335501EF9F79ED4083E018C55B9	1611869531595	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
1354899884961394692	BD8AAC707C01E00462AD732FD61A8DBA	1611868316313	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354899886613950467	FAD966ED2A6CBEE628D5FDA66EA62339	1611895910282	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354899886613950467	0E228AD476B594881EC0918857E9384B	1611886763664	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1354899886613950467	27C2CE23A68F32F61C3B361C39E358AD	1611871077442	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354899886613950467	460C7E2A0F842647070D576EB4F07002	1611868698885	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354899886613950467	BF074F01468EA94178AFE17FADCAF000	1611945316600	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354899886613950467	47CE75076B4EC5B451241F22FB56FBE6	1611886887085	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354899886613950467	671E81B4F95129C2C2928AD9D8F9070A	1611870356943	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354899886613950467	7E3FF062144B0BC30BC79F367D657BDF	1611869222394	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354899886613950467	CA61954CDF1F587A2B94DD21DD4969E6	1611876128210	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354899975608655872	C6ED76D853CCB2D87E7CE083330CA3F5	1611951456603	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354899975608655872	CD7FC48E61B99ED928B7F25CCCD12C95	1611870607447	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354899975608655872	87F2F3A37B70330DCCF578CA9DE37C44	1611880340887	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354899975608655872	21A9F36421499D8EF50094636EBE5F9A	1611872620960	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354899975608655872	0B9FF7AEC08366A80F129E379DEADA81	1611885266965	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354899975608655872	9466B3AC539AF0E5099B5FA99E829C3A	1612045233017	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
1354899975608655872	399F030EB7A317B23E340EC7BACE09D6	1611878610353	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354899975608655872	F9019264E8865453A1EF8F4496689A8D	1611873208990	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1354899975608655872	9D1C33C071C27D10E92110DCA5827D10	1611881577179	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354899975608655872	BBC0CE5493709BBD10EFE1E5ADCDA459	1611869296852	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1354899975608655872	253F0C63E956315784FB45D37662F525	1611982019686	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354899975608655872	FAD966ED2A6CBEE628D5FDA66EA62339	1611870870794	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
1354899975608655872	7B648F4B13981E82B2F05B3C8C38086D	1611880225266	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354899975608655872	FBE0D25D802BE350712687982659ABBA	1611872268433	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354899975608655872	D85B93A400C2139BFB318C2D34AA1A64	1611870042079	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354899975608655872	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611876382094	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354900072748744706	BD8AAC707C01E00462AD732FD61A8DBA	1611868391766	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354900072748744706	CA61954CDF1F587A2B94DD21DD4969E6	1611876249015	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354900072748744706	B71D4BE6473F97154C215F0EAC7C0C42	1611869079585	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354900621036576768	1774817F64001611DBDA0C5ACBC04EA5	1611868839142	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
1354900621036576768	CA61954CDF1F587A2B94DD21DD4969E6	1611875692285	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354900621036576768	C042B79360DD868DE27BE71C0D189CAF	1611893951488	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1354900621036576768	F9019264E8865453A1EF8F4496689A8D	1611883769723	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1354900621036576768	9466B3AC539AF0E5099B5FA99E829C3A	1611872768231	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1354900621036576768	1F86347266D785BFCDE8FFB8369A8E84	1611894422101	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1354900621036576768	D85B93A400C2139BFB318C2D34AA1A64	1611870011017	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354900844924301318	1C0724E151C17F4BB8B1730CD62EA1AF	1612026702336	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
1354900844924301318	8535D4BC3EE81E45F0DEF730596ACF4B	1611949951232	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354900844924301318	D85B93A400C2139BFB318C2D34AA1A64	1611869954594	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354900844924301318	47CE75076B4EC5B451241F22FB56FBE6	1612036308672	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0
1354900844924301318	1774817F64001611DBDA0C5ACBC04EA5	1611868723666	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1354900844924301318	EF61AA9786574F6B50436116DED6F230	1611868887792	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354900844924301318	C6ED76D853CCB2D87E7CE083330CA3F5	1612026559068	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354900844924301318	0709C22A264320253D219D21DF3AA5B3	1612023085154	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354900844924301318	B15AF404D88B6ACB5AE3ABDA36374BDE	1611903841539	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
1354900844924301318	562C979B44CA675FF61991D62F444DF2	1611872270018	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
1354900844924301318	2E4657A8FD06B7446FA59CF14CC7EB9D	1612068173748	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354900844924301318	AECA621BD49DBD17B585EFF22D682450	1611874468434	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354900844924301318	47DAF3C92A96191B73F2D8D0A6B9F152	1611878911634	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
1354900844924301318	C7F5E60B20F8B5FACFA11CF5C94D2935	1611873311591	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354900844924301318	F9019264E8865453A1EF8F4496689A8D	1611883662848	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354900844924301318	9466B3AC539AF0E5099B5FA99E829C3A	1611872577379	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
1354901237578129408	AECA621BD49DBD17B585EFF22D682450	1611874461508	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354901237578129408	1C0724E151C17F4BB8B1730CD62EA1AF	1612026679896	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354901237578129408	562C979B44CA675FF61991D62F444DF2	1611872251378	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354901237578129408	1774817F64001611DBDA0C5ACBC04EA5	1611868699857	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354901237578129408	9466B3AC539AF0E5099B5FA99E829C3A	1611872568726	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354901237578129408	7491209C5B661DB6BDC87EBD745C3034	1611872296867	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354901237578129408	E25DA1B2E8DB417146D1E8F91CF7CF1E	1611895266836	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354901237578129408	8535D4BC3EE81E45F0DEF730596ACF4B	1611950006968	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1354901237578129408	F9019264E8865453A1EF8F4496689A8D	1611883634524	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354901237578129408	C6ED76D853CCB2D87E7CE083330CA3F5	1612026539288	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354901237578129408	D85B93A400C2139BFB318C2D34AA1A64	1611869926783	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1
1354901237578129408	F509471F2C89606C0521A438A26F6287	1611874305945	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354901237578129408	47CE75076B4EC5B451241F22FB56FBE6	1612036339527	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354901237578129408	C7F5E60B20F8B5FACFA11CF5C94D2935	1611873288186	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
1354901237578129408	0709C22A264320253D219D21DF3AA5B3	1612023069710	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
1354901237578129408	B15AF404D88B6ACB5AE3ABDA36374BDE	1611903861627	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354902204864483328	50D42335501EF9F79ED4083E018C55B9	1611869231257	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354902204864483328	3E52E9A470202A968D00FF8078C541E2	1611901808185	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354902720549965824	785F608A49A333D59696479B96A0FE49	1611869253250	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1354902720549965824	FAD966ED2A6CBEE628D5FDA66EA62339	1611896299535	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354902720549965824	A90F45D6519447D41B7B131B28CE37C9	1611869141042	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354902720549965824	AF89F4553D638B93C1AD34B6FA5C9470	1611869108998	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1354903366267248640	B15AF404D88B6ACB5AE3ABDA36374BDE	1611903805141	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0
1354903366267248640	47DAF3C92A96191B73F2D8D0A6B9F152	1611878885724	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354903366267248640	47CE75076B4EC5B451241F22FB56FBE6	1612036367318	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0
1354903366267248640	0709C22A264320253D219D21DF3AA5B3	1612023112280	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354903366267248640	562C979B44CA675FF61991D62F444DF2	1611872217696	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0
1354903366267248640	9466B3AC539AF0E5099B5FA99E829C3A	1611872557087	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1354903366267248640	C7F5E60B20F8B5FACFA11CF5C94D2935	1611873271252	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354903366267248640	8535D4BC3EE81E45F0DEF730596ACF4B	1611950025700	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354903366267248640	26E60624FBEE82E2026BFAA54BB8D2C2	1611874551658	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1354903366267248640	D85B93A400C2139BFB318C2D34AA1A64	1611869967302	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1354903366267248640	C6ED76D853CCB2D87E7CE083330CA3F5	1612026565448	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354903366267248640	1C0724E151C17F4BB8B1730CD62EA1AF	1612026622617	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
1354903704881782796	7A69936679406727D529526F0F79FFF0	1611870076151	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354903704881782796	FAD966ED2A6CBEE628D5FDA66EA62339	1611869530097	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
1354903704881782796	A9C2082F2ACDFA7C2218BCA7757744F7	1611871564292	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0
1354903704881782796	F9019264E8865453A1EF8F4496689A8D	1611885312761	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0
1354903704881782796	785F608A49A333D59696479B96A0FE49	1611870128880	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1354903704881782796	87F2F3A37B70330DCCF578CA9DE37C44	1611880558143	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354903704881782796	EF61AA9786574F6B50436116DED6F230	1611875107930	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
1354903704881782796	CA61954CDF1F587A2B94DD21DD4969E6	1611875954368	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0
1354903766215045128	671E81B4F95129C2C2928AD9D8F9070A	1611870316628	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354903766215045128	BF074F01468EA94178AFE17FADCAF000	1611945298067	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354903766215045128	27C2CE23A68F32F61C3B361C39E358AD	1611871028556	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354903766215045128	0E228AD476B594881EC0918857E9384B	1611886750834	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354903766215045128	47CE75076B4EC5B451241F22FB56FBE6	1611886891179	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354903766215045128	CA61954CDF1F587A2B94DD21DD4969E6	1611876118160	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354903766215045128	6A2A31E3F12640581CA00AAC2D6164E3	1611871728195	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354903835660136452	47CE75076B4EC5B451241F22FB56FBE6	1612035692259	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354903835660136452	D85B93A400C2139BFB318C2D34AA1A64	1611878454118	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
1354903835660136452	9A584050B63B3D38D6AE5DECB015A8FB	1611871065905	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354903835660136452	1774817F64001611DBDA0C5ACBC04EA5	1611895101993	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354903835660136452	A9C2082F2ACDFA7C2218BCA7757744F7	1611871806571	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354903934939373582	EA596752453C4A696821B3D8F642EFBC	1611871339118	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1354903934939373582	A7743094AE9A9B542F31CEB47AE95733	1611872932605	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354904335709216768	A9C2082F2ACDFA7C2218BCA7757744F7	1611871733816	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354904335709216768	27C2CE23A68F32F61C3B361C39E358AD	1611870861459	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354904335709216768	785F608A49A333D59696479B96A0FE49	1611870273629	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354905393915285509	785F608A49A333D59696479B96A0FE49	1611870232119	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354905393915285509	F9019264E8865453A1EF8F4496689A8D	1611885665766	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354905393915285509	A9C2082F2ACDFA7C2218BCA7757744F7	1611871691947	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354905393915285509	EA596752453C4A696821B3D8F642EFBC	1611871272189	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1354905822988439552	7A69936679406727D529526F0F79FFF0	1611870051948	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1354905822988439552	87F2F3A37B70330DCCF578CA9DE37C44	1611880580523	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354905822988439552	F9019264E8865453A1EF8F4496689A8D	1611885292325	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354907523854295042	26E60624FBEE82E2026BFAA54BB8D2C2	1611870981261	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354907523854295042	CA61954CDF1F587A2B94DD21DD4969E6	1611875912198	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354907523854295042	EA596752453C4A696821B3D8F642EFBC	1611871231980	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354907523854295042	1F86347266D785BFCDE8FFB8369A8E84	1611880767156	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354907523854295042	487615E9EF01E8A13AB3267067BA4ADA	1611877472495	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354907523854295042	BE0624076B07F2196113E9FA9EE62C47	1611870797909	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354907523854295042	27C2CE23A68F32F61C3B361C39E358AD	1611870783222	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354907523854295042	FAD966ED2A6CBEE628D5FDA66EA62339	1611870389775	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354909045631578114	0598D8B62591EAA23025494F1FD0D137	1611876472713	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1354909045631578114	26C2E269B29CB9D2EBA1985BA72D93E7	1611871722743	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354909045631578114	F9019264E8865453A1EF8F4496689A8D	1611883374937	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354909045631578114	50D42335501EF9F79ED4083E018C55B9	1611877234731	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1354910436915744769	47CE75076B4EC5B451241F22FB56FBE6	1612115895926	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
1354910436915744769	EA596752453C4A696821B3D8F642EFBC	1611871175780	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1354910436915744769	8208FCBFE7D9602DC3ACA1EB2CF6C1A8	1612044222342	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354911741222809601	A9C2082F2ACDFA7C2218BCA7757744F7	1611871500657	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1354911741222809601	26C2E269B29CB9D2EBA1985BA72D93E7	1611871700686	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354911741222809601	2C650196F57D2984A472AC4540D4E05B	1611873062668	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354911741222809601	A7743094AE9A9B542F31CEB47AE95733	1611871363156	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354911835305226241	FAD966ED2A6CBEE628D5FDA66EA62339	1611871175416	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354911835305226241	AECA621BD49DBD17B585EFF22D682450	1611874758551	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354911835305226241	3FCE39E21D64A11050A5DD87D7F88C37	1611872109908	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1354912791304540160	A9C2082F2ACDFA7C2218BCA7757744F7	1611871463417	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354914599917805569	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611876126503	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914599917805569	8D819B31852B5BA225234EDA8706009E	1611871888299	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354914599917805569	C7F5E60B20F8B5FACFA11CF5C94D2935	1611873506267	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914599917805569	DAA0362CA88F2CAAE0CE3B5FC81E10B0	1611875155124	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1
1354914757975928838	8AA2473311AC853AA06827E97A4DFAAD	1611872811968	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914757975928838	B15AF404D88B6ACB5AE3ABDA36374BDE	1611889811091	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354914757975928838	F9019264E8865453A1EF8F4496689A8D	1611873023926	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354914757975928838	833DB7A8DD53BB58009275B560A225CA	1611883320098	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914757975928838	9466B3AC539AF0E5099B5FA99E829C3A	1612045174685	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1354914757975928838	FC892053BFDA0A0E8FD6794D18DCD4A0	1612017880453	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914757975928838	C6ED76D853CCB2D87E7CE083330CA3F5	1611951449003	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354914757975928838	399F030EB7A317B23E340EC7BACE09D6	1611878600845	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914757975928838	9D1C33C071C27D10E92110DCA5827D10	1611881563694	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914757975928838	253F0C63E956315784FB45D37662F525	1611982006667	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914757975928838	FAD966ED2A6CBEE628D5FDA66EA62339	1611896943417	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354914757975928838	AECA621BD49DBD17B585EFF22D682450	1611874378077	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914757975928838	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611876373773	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354914757975928838	D85B93A400C2139BFB318C2D34AA1A64	1611879563509	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354916648927588352	2C650196F57D2984A472AC4540D4E05B	1611873025444	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354916648927588352	CA61954CDF1F587A2B94DD21DD4969E6	1611875794358	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354916648927588352	8DD192E5035EBC305A2C3A17A023B4FD	1611878095782	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354918017759588361	EF61AA9786574F6B50436116DED6F230	1611874898418	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
